二,cp,違,違反,
二,cq,姚,,
二,cr,階,階段,
二,cs,隨,隨着,
二,ct,除,除了,
二,cu,隊,隊伍,
二,cv,始,始終,
二,cw,姓,姓名,〻
二,cx,婦,婦女,
二,cy,也,也許,
二,da,趣,趣味,不可以
二,db,起,起來,
二,dc,要,要麽,不知道
二,dd,碼,越來越,，
二,de,斯,故事,
二,df,感,感覺,
二,dg,古,古代,
二,dh,石,基本,、
二,di,十,十分,
二,dj,其,其他,
二,dk,走,走到,
二,dl,來,來去,
二,dm,真,真的,
二,dn,丰,丰采,
二,do,尤,尤其,
二,dp,逐,逐漸,
二,dq,克,不知道,
二,dr,死,死亡,
二,ds,需,需要,
二,dt,零,趁着,
二,du,碰,不然,
二,dv,成,成功,
二,dw,期,期望,
二,dx,西,甚至,
二,dy,確,確定,
二,ea,何,何况,
二,eb,反,反應,
二,ec,他,他們,
二,ed,做,估計,
二,ee,任,任何,
二,ef,便,休息,
二,eg,傳,傳來,
二,eh,倒,倒是,
二,ei,位,位置,
二,ej,但,但是,
二,ek,們,伸手,
二,el,各,各位,
二,em,側,側面,
二,en,個,個人,
二,eo,住,依舊,
二,ep,近,近似,
二,eq,作,作爲,
二,er,卽,旣然,
二,es,冬,冬天,
二,et,低,低頭,
二,eu,信,信息,
二,ev,樂,仔細,
二,ew,爲,爲了,
二,ex,似,似乎,
二,ey,你,你們,
二,fa,三,三個,
二,fb,树,樹木,
二,fc,五,五個,
二,fd,杯,杯子,
二,fe,攻,攻擊,
二,ff,本,本來,；
二,fg,天,天氣,
二,fh,元,；,
二,fi,樟,一起,
二,fj,東,東西,
二,fk,求,求救,
二,fl,頭,整個,
二,fm,想,兩個,
二,fn,正,正常,
二,fo,工,一定,
二,fp,榕,榕樹,
二,fq,桃,桃花,
二,fr,檢,檢查,
二,fs,巧,巧合,
二,ft,柳,一會兒,
二,fu,樣,樣子,
二,fv,機,機會,
二,fw,鬱,鬱悶,
二,fx,功,功能,
二,fy,枕,枕头,
二,ga,奇,奇怪,
二,gb,巨,巨大,
二,gc,車,車子,
二,gd,环,环境,
二,ge,革,革命,
二,gf,輕,輕輕,
二,gg,轉,轉身,
二,gh,套,,
二,gi,面,面前,
二,gj,春,春天,
二,gk,再,再次,
二,gl,或,或者,
二,gm,現,現在,
二,gn,王,王者,
二,go,太,太陽,
二,gp,連,連忙,
二,gq,醫,醫生,
二,gr,秦,輸入,
二,gs,弄,弄清,
二,gt,珍,珍惜,
二,gu,夫,夫人,
二,gv,酸,,
二,gw,珠,,
二,gx,擊,擊中,
二,gy,惠,,
二,ha,長,長輩,
二,hb,聲,聲音,
二,hc,地,地上,
二,hd,城,城市,
二,he,未,未來,
二,hf,士,士兵,
二,hg,干,干擾,
二,hh,幫,幫忙,
二,hi,世,世界,
二,hj,都,都是,
二,hk,至,至於,
二,hl,喜,喜歡,
二,hm,視,視頻,
二,hn,址,,
二,ho,壞,壞人,
二,hp,连,,
二,hq,圳,,
二,hr,老,表情,
二,hs,示,都有,
二,ht,土,土地,
二,hu,平,平靜,
二,hv,去,去年,
二,hw,塊,均匀,
二,hx,匹,匹配,
二,hy,牙,牙齒,
二,ia,河,河水,
二,ib,決,決定,
二,ic,池,池塘,
二,id,湖,漂亮,
二,ie,所,所以,
二,if,新,新聞,
二,ig,酒,酒杯,
二,ih,法,法律,
二,ii,立,立刻,
二,ij,意,意思,
二,ik,洞,洞天,
二,il,部,部分,
二,im,站,消息,
二,in,溫,溫暖,
二,io,房,房間,
二,ip,麟,,
二,iq,海,産生,
二,ir,活,活動,
二,is,滿,滿意,
二,it,淵,溜達,
二,iu,淡,淡淡,
二,iv,慶,波動,
二,iw,浩,準備,
二,ix,浸,浸泡,
二,iy,深,深深,
二,ja,最,最後,
二,jb,照,照片,†
二,jc,岷,岷江,
二,jd,豐,豐富,是不是
二,je,暖,暖和,
二,jf,果,果然,
二,jg,畏,畏懼,·
二,jh,時,時間,。
二,ji,暗,暗中,
二,jj,晶,明明,。
二,jk,映,時間,
二,jl,巖,,
二,jm,晃,晃動,
二,jn,崮,,
二,jo,早,早上,
二,jp,旻,,
二,jq,昨,昨天,
二,jr,日,日子,
二,js,山,山下,
二,jt,田,田地,
二,ju,畔,,
二,jv,顯,顯示,
二,jw,明,明天,
二,jx,男,男女,
二,jy,晚,晚上,
二,ka,閉,閉上,
二,kb,蝦,蝦仁,
二,kc,虫,,
二,kd,闖,闖入,
二,ke,申,申請,
二,kf,開,開始,
二,kg,央,央行,　
二,kh,蝶,,
二,ki,闊,同意,
二,kj,間,間隔,
二,kk,蟲,蟲子,
二,kl,問,問道,
二,km,叔,叔叔,
二,kn,門,門口,
二,ko,由,由於,
二,kp,遇,遇到,
二,kq,蜘,蜘蛛,
二,kr,鴨,鴨子,
二,ks,曲,上去,
二,kt,内,内容,
二,ku,剛,剛剛,
二,kv,水,水平,
二,kw,閒,閒人,
二,kx,见,见到,
二,ky,愚,愚昧,
二,la,呵,呵呵,
二,lb,呢,,
二,lc,吧,只好,
二,ld,嗎,只要,
二,le,喉,喉嚨,
二,lf,呆,呆板,
二,lg,輩,輩分,
二,lh,呀,味道,
二,li,非,非常,
二,lj,喝,〔,〕
二,lk,雖,雖然,
二,ll,單,嚴肅,
二,lm,員,員工,
二,ln,嘴,嘴裏,
二,lo,咬,咳嗽,
二,lp,嘛,,
二,lq,兄,兄弟,
二,lr,鳴,鳴叫,
二,ls,號,嘆道,
二,lt,只,只是,
二,lu,嘮,嘮叨,
二,lv,口,只能,
二,lw,史,唯一,
二,lx,别,别人,
二,ly,哈,哈哈,
二,ma,小,小時,
二,mb,貝,貝殼,
二,mc,齒,齒輪,
二,md,置,置換,
二,me,處,處理,
二,mf,目,目前,
二,mg,骨,瞭解,
二,mh,署,,
二,mi,且,,
二,mj,桌,桌子,
二,mk,體,,
二,ml,罪,,
二,mm,則,：,
二,mn,虚,虚假,
二,mo,瞎,,
二,mp,眯,眯眼,
二,mq,少,少年,
二,mr,餐,餐廳,
二,ms,購,購買,
二,mt,具,具體,
二,mu,虎,,
二,mv,眼,眼睛,
二,mw,瞧,瞧瞧,
二,mx,見,見到,
二,my,睿,睿智,
二,na,躡,,
二,nb,蹬,,
二,nc,圍,圍繞,
二,nd,鬥,鬥爭,
二,ne,路,,
二,nf,困,困難,
二,ng,因,因爲,
二,nh,堂,,
二,ni,止,止損,
二,nj,當,當時,
二,nk,踏,,
二,nl,回,回到,
二,nm,點,點頭,
二,nn,黨,因此,
二,no,鬧,,
二,np,過,過來,
二,nq,四,四個,
二,nr,些,因此,
二,ns,尚,尚未,
二,nt,掌,過會兒,
二,nu,業,對應,
二,nv,跟,跟着,
二,nw,跑,肯定,
二,nx,躍,圖書館,
二,ny,跪,跪下,
二,oa,守,守在,
二,ob,實,實在,
二,oc,安,安全,
二,od,家,家裏,
二,oe,放,放在,
二,of,完,完全,
二,og,方,方法,
二,oh,室,室内,
二,oi,亥,寵物,
二,oj,宴,宴席,
二,ok,裏,裏面,
二,ol,高,高度,
二,om,市,市場,
二,on,顫,顫抖,
二,oo,宰,宰相,
二,op,谜,,
二,oq,遊,遊戲,
二,or,它,它們,
二,os,塞,宣傳,
二,ot,於,於是,
二,ou,旁,旁邊,
二,ov,字,充滿,
二,ow,察,察覺,
二,ox,辛,辛苦,
二,oy,寧,寧靜,
二,pa,麻,麻煩,
二,pb,初,痛苦,
二,pc,疤,,
二,pd,糊,,
二,pe,疼,,
二,pf,空,空間,
二,pg,窺,療傷,
二,ph,精,精神,
二,pi,亦,亦可,
二,pj,糧,糧食,
二,pk,袖,袖子,
二,pl,吝,吝嗇,
二,pm,米,米線,
二,pn,窩,窩囊,
二,po,粹,,
二,pp,迷,迷惑,——
二,pq,麽,複雜,
二,pr,窗,窗外,
二,ps,突,突然,
二,pt,容,容易,
二,pu,糖,糖果,
二,pv,被,被動,
二,pw,文,文章,
二,px,離,離開,
二,py,究,究竟,
二,qa,年,年輕,
二,qb,每,每天,
二,qc,川,川菜,
二,qd,順,順利,
二,qe,笑,笑容,
二,qf,箱,箱子,
二,qg,重,重要,
二,qh,等,等等,
二,qi,篇,篇章,
二,qj,几,几案,
二,qk,簡,簡單,
二,ql,知,知道,
二,qm,算,怎麽,
二,qn,凡,凡是,
二,qo,管,管理,
二,qp,氣,氣流,
二,qq,般,盤腿,
二,qr,簽,簽字,
二,qs,無,無法,
二,qt,氛,氛圍,
二,qu,乎,答應,
二,qv,第,第一,
二,qw,筋,動物園,
二,qx,筆,筆直,
二,qy,答,答案,
二,ra,行,行動,
二,rb,鼠,鼠標,
二,rc,委,委員,
二,rd,德,徒弟,
二,re,舌,舌頭,
二,rf,微,微笑,
二,rg,狂,逛街,
二,rh,待,積極,
二,ri,匕,匕首,
二,rj,得,得到,
二,rk,夕,夕陽,
二,rl,和,名字,
二,rm,外,外面,
二,rn,向,向前,
二,ro,往,往往,
二,rp,粤,粤語,
二,rq,兒,兒子,
二,rr,多,比較,
二,rs,與,舉起,
二,rt,從,從來,
二,ru,入,入口,
二,rv,很,很多,
二,rw,學,學習,
二,rx,律,律師,
二,ry,秘,秘密,
二,sa,耐,耐心,
二,sb,緊,緊張,
二,sc,臣,,
二,sd,憑,原來如此,
二,se,二,二人,
二,sf,左,左手,
二,sg,芙,芙蓉,
二,sh,華,華麗,
二,si,落,有没有,
二,sj,莫,莫非,
二,sk,萬,英語,
二,sl,右,右手,……
二,sm,夢,《,》
二,sn,存,存在,
二,so,丈,丈夫,
二,sp,蓉,,
二,sq,犬,,
二,sr,而,而且,
二,ss,若,厲害,
二,st,茶,有人,
二,su,灰,灰色,
二,sv,雄,蔬菜,
二,sw,有,有個,
二,sx,茄,茄子,
二,sy,蒙,蒙面,
二,ta,昏,昏暗,
二,tb,分,分别,
二,tc,钯,,
二,td,須,,
二,te,版,,
二,tf,會,會議,
二,tg,全,全部,
二,th,舒,舒服,
二,ti,八,,
二,tj,留,留下,
二,tk,自,自己,
二,tl,钟,,
二,tm,看,看着,
二,tn,用,用力,
二,to,今,今年,
二,tp,邊,邊界,
二,tq,铁,,
二,tr,穌,自行車,
二,ts,臭,臭味,
二,tt,卻,介紹,！
二,tu,手,手機,
二,tv,公,公司,
二,tw,父,爸爸,
二,tx,迎,迎接,
二,ty,魚,魚肉,
二,ua,半,半年,
二,ub,變,變成,
二,uc,序,序號,
二,ud,計,計劃,
二,ue,應,應該,
二,uf,語,語言,這樣
二,ug,美,美麗,
二,uh,請,請求,
二,ui,識,識别,
二,uj,曾,曾經,這是
二,uk,赢,,
二,ul,誤,誤會,
二,um,店,,
二,un,並,並且,這些
二,uo,讓,讓我,這裏
二,up,這,這裏,
二,uq,許,許多,
二,ur,話,話説,
二,us,講,講解,
二,ut,道,論文,這邊
二,uu,説,説道,
二,uv,詞,詞語,
二,uw,前,謝謝,
二,ux,康,康熙,
二,uy,忘,忘記,
二,va,那,那裏,
二,vb,盈,盈利,
二,vc,弛,,
二,vd,頗,迅速,
二,ve,孜,孜然,
二,vf,司,司機,
二,vg,弓,弓箭,
二,vh,張,張開,
二,vi,乙,,
二,vj,乃,乃是,
二,vk,子,承認,
二,vl,彈,彈琴,
二,vm,孟,孟子,
二,vn,引,引來,
二,vo,及,及時,
二,vp,退,退出,
二,vq,孫,允許,
二,vr,绣,,
二,vs,弱,弱小,
二,vt,費,費用,
二,vu,災,災難,
二,vv,幾,幾個,
二,vw,能,能够,
二,vx,孔,孔子,
二,vy,绝,,
二,wa,射,射擊,
二,wb,隻,隻身,
二,wc,包,包括,
二,wd,腰,脖子,
二,we,鋒,,
二,wf,殺,集團,
二,wg,生,生活,
二,wh,特,特别,
二,wi,鏡,鏡子,
二,wj,金,金子,
二,wk,千,千里,
二,wl,告,告訴,
二,wm,身,身後,
二,wn,牛,牛肉,
二,wo,缶,,
二,wp,進,進行,
二,wq,先,先生,
二,wr,臉,臉上,
二,ws,錯,錯誤,
二,wt,朱,忽然,
二,wu,焦,焦慮,
二,wv,腿,腿腳,
二,ww,雙,雙手,？
二,wx,服,服務,
二,wy,月,月亮,
二,xa,建,建設,
二,xb,骚,羽絨服,
二,xc,妝,妝扮,
二,xd,骠,,
二,xe,收,收拾,
二,xf,尋,尋找,
二,xg,戕,戕害,
二,xh,書,書房,
二,xi,翌,翌日,
二,xj,翼,,
二,xk,力,力量,
二,xl,加,加强,
二,xm,马,,
二,xn,廴,,
二,xo,以,以後,
二,xp,边,爿,
二,xq,群,群體,□
二,xr,骢,,
二,xs,狀,狀態,
二,xt,肅,肅靜,
二,xu,羽,羽毛,
二,xv,即,,
二,xw,將,將來,
二,xx,脅,脅持,
二,xy,帚,,
二,ya,飩,,
二,yb,快,快樂,
二,yc,色,師姐,
二,yd,慎,憤怒,
二,ye,合,合作,
二,yf,師,師父,
二,yg,運,運轉,
二,yh,情,情况,×
二,yi,憧,憧憬,
二,yj,慢,慢慢,
二,yk,憫,,
二,yl,免,免费,
二,ym,負,負責,
二,yn,歸,,
二,yo,久,懷疑,
二,yp,追,追求,
二,yq,必,必須,
二,yr,鴿,鴿子,
二,ys,食,食物,
二,yt,拿,師父,
二,yu,忙,師弟,
二,yv,恨,慘重,
二,yw,性,性格,
二,yx,命,命令,
二,yy,恰,恰當,
